Date,Heart rate(count/min)
2024-07-07 18:36:25,114.000
2024-07-07 18:36:26,114.000
2024-07-07 18:36:33,114.000
2024-07-07 18:36:37,115.000
2024-07-07 18:36:41,116.000
2024-07-07 18:36:50,117.000
2024-07-07 18:36:51,117.000
2024-07-07 18:36:56,114.000
2024-07-07 18:37:03,114.000
2024-07-07 18:37:10,118.000
2024-07-07 18:37:12,117.000
2024-07-07 18:37:17,116.000
2024-07-07 18:37:25,113.000
2024-07-07 18:37:29,111.000
2024-07-07 18:37:35,105.000
2024-07-07 18:37:40,103.000
2024-07-07 18:37:41,103.000
2024-07-07 18:37:46,103.000
2024-07-07 18:37:54,110.000
2024-07-07 18:37:56,110.000
2024-07-07 18:38:03,105.000
2024-07-07 18:38:08,104.000
2024-07-07 18:38:11,104.000
2024-07-07 18:38:20,97.000
2024-07-07 18:38:24,98.000
2024-07-07 18:38:26,98.000
2024-07-07 18:38:35,103.000
2024-07-07 18:38:40,103.000
2024-07-07 18:38:42,104.000
2024-07-07 18:38:50,102.000
2024-07-07 18:38:52,102.000
2024-07-07 18:38:59,93.000
2024-07-07 18:39:01,92.000
2024-07-07 18:39:10,107.000
2024-07-07 18:39:15,103.000
2024-07-07 18:39:19,100.000
2024-07-07 18:39:22,99.000
2024-07-07 18:39:26,97.000
2024-07-07 18:39:33,99.000
2024-07-07 18:39:39,96.000
2024-07-07 18:39:45,92.000
2024-07-07 18:39:46,92.000
2024-07-07 18:39:51,89.000
2024-07-07 18:40:00,85.000
2024-07-07 18:40:01,85.000
2024-07-07 18:40:07,83.000
2024-07-07 18:40:12,86.000
2024-07-07 18:40:19,83.000
2024-07-07 18:40:21,84.000
2024-07-07 18:40:27,82.000
2024-07-07 18:40:32,84.000
2024-07-07 18:40:37,84.000
2024-07-07 18:40:44,86.000
2024-07-07 18:40:46,86.000
2024-07-07 18:40:53,85.000
2024-07-07 18:40:57,85.000
2024-07-07 18:41:01,86.000
2024-07-07 18:41:08,84.000
2024-07-07 18:41:12,88.000
2024-07-07 18:41:16,85.000
2024-07-07 18:41:25,78.000
2024-07-07 18:41:26,79.000
2024-07-07 18:41:35,88.000
2024-07-07 18:41:40,97.000
2024-07-07 18:41:45,101.000
2024-07-07 18:41:48,102.000
2024-07-07 18:41:54,103.000
2024-07-07 18:42:00,103.000
2024-07-07 18:42:03,102.000
2024-07-07 18:42:08,104.000
2024-07-07 18:42:12,105.000
2024-07-07 18:42:16,107.000
2024-07-07 18:42:21,102.000
2024-07-07 18:42:29,94.000
2024-07-07 18:42:32,92.000
2024-07-07 18:42:37,92.000
2024-07-07 18:42:41,97.000
2024-07-07 18:42:50,94.000
2024-07-07 18:42:55,94.000
2024-07-07 18:42:58,93.000
2024-07-07 18:43:02,92.000
2024-07-07 18:43:09,90.000
2024-07-07 18:43:14,95.000
2024-07-07 18:43:19,96.000
2024-07-07 18:43:24,95.000
2024-07-07 18:43:26,95.000
2024-07-07 18:43:31,94.000
2024-07-07 18:43:36,90.000
2024-07-07 18:43:45,81.000
2024-07-07 18:43:49,81.000
2024-07-07 18:43:52,81.000
2024-07-07 18:43:56,84.000
2024-07-07 18:44:05,91.000
2024-07-07 18:44:08,90.000
2024-07-07 18:44:11,92.000
2024-07-07 18:44:20,99.000
2024-07-07 18:44:24,99.000
2024-07-07 18:44:27,99.000
2024-07-07 18:44:31,99.000
2024-07-07 18:44:40,93.000
2024-07-07 18:44:41,93.000
2024-07-07 18:44:50,86.000
2024-07-07 18:44:51,87.000
2024-07-07 18:45:00,101.000
2024-07-07 18:45:03,102.000
2024-07-07 18:45:10,104.000
2024-07-07 18:45:15,104.000
2024-07-07 18:45:16,104.000
2024-07-07 18:45:22,106.000
2024-07-07 18:45:30,95.000
2024-07-07 18:45:32,95.000
2024-07-07 18:45:38,96.000
2024-07-07 18:45:44,92.000
2024-07-07 18:45:50,102.000
2024-07-07 18:45:52,103.000
2024-07-07 18:46:00,96.000
2024-07-07 18:46:05,90.000
2024-07-07 18:46:08,91.000
2024-07-07 18:46:14,93.000
2024-07-07 18:46:20,91.000
2024-07-07 18:46:21,91.000
2024-07-07 18:46:30,100.000
2024-07-07 18:46:35,99.000
2024-07-07 18:46:39,99.000
2024-07-07 18:46:43,99.000
2024-07-07 18:46:47,99.000
2024-07-07 18:46:55,89.000
2024-07-07 18:46:59,88.000
2024-07-07 18:47:03,85.000
2024-07-07 18:47:10,95.000
2024-07-07 18:47:11,97.000
2024-07-07 18:47:16,93.000
2024-07-07 18:47:25,84.000
2024-07-07 18:47:26,84.000
2024-07-07 18:47:34,93.000
2024-07-07 18:47:36,93.000
2024-07-07 18:47:43,101.000
2024-07-07 18:47:46,100.000
2024-07-07 18:47:55,104.000
2024-07-07 18:47:56,105.000
2024-07-07 18:48:05,111.000
2024-07-07 18:48:06,111.000
2024-07-07 18:48:15,105.000
2024-07-07 18:48:18,109.000
2024-07-07 18:48:25,111.000
2024-07-07 18:48:29,113.000
2024-07-07 18:48:32,115.000
2024-07-07 18:48:39,114.000
2024-07-07 18:48:45,113.000
2024-07-07 18:48:46,113.000
2024-07-07 18:48:53,105.000
2024-07-07 18:49:00,113.000
2024-07-07 18:49:04,113.000
2024-07-07 18:49:08,113.000
2024-07-07 18:49:14,112.000
2024-07-07 18:49:18,108.000
2024-07-07 18:49:25,110.000
2024-07-07 18:49:28,109.000
2024-07-07 18:49:31,109.000
2024-07-07 18:49:40,104.000
2024-07-07 18:49:45,108.000
2024-07-07 18:49:46,110.000
2024-07-07 18:49:51,111.000
2024-07-07 18:49:59,98.000
2024-07-07 18:50:04,97.000
2024-07-07 18:50:07,95.000
2024-07-07 18:50:13,91.000
2024-07-07 18:50:19,88.000
2024-07-07 18:50:23,87.000
2024-07-07 18:50:30,82.000
2024-07-07 18:50:33,83.000
2024-07-07 18:50:37,83.000
2024-07-07 18:50:42,82.000
2024-07-07 18:50:46,83.000
2024-07-07 18:50:54,95.000
2024-07-07 18:50:56,93.000
2024-07-07 18:51:03,86.000
2024-07-07 18:51:10,92.000
2024-07-07 18:51:12,92.000
2024-07-07 18:51:19,97.000
2024-07-07 18:51:22,99.000
2024-07-07 18:51:27,102.000
2024-07-07 18:51:34,105.000
2024-07-07 18:51:39,102.000
2024-07-07 18:51:41,102.000
2024-07-07 18:51:46,102.000
2024-07-07 18:51:54,94.000
2024-07-07 18:51:58,99.000
2024-07-07 18:52:05,90.000
2024-07-07 18:52:09,89.000
2024-07-07 18:52:11,89.000
2024-07-07 18:52:20,84.000
2024-07-07 18:52:23,83.000
2024-07-07 18:52:27,82.000
2024-07-07 18:52:34,82.000
2024-07-07 18:52:38,82.000
2024-07-07 18:52:42,81.000
2024-07-07 18:52:46,82.000
2024-07-07 18:52:55,98.000
2024-07-07 18:52:56,99.000
2024-07-07 18:53:05,106.000
2024-07-07 18:53:08,106.000
2024-07-07 18:53:14,111.000
2024-07-07 18:53:19,112.000
2024-07-07 18:53:21,113.000
2024-07-07 18:53:28,115.000
2024-07-07 18:53:32,115.000
2024-07-07 18:53:40,104.000
2024-07-07 18:53:41,104.000
2024-07-07 18:53:50,97.000
2024-07-07 18:53:51,96.000
2024-07-07 18:54:00,88.000
2024-07-07 18:54:03,86.000
2024-07-07 18:54:06,86.000
2024-07-07 18:54:14,82.000
2024-07-07 18:54:19,81.000
2024-07-07 18:54:21,81.000
2024-07-07 18:54:26,81.000
2024-07-07 18:54:35,96.000
2024-07-07 18:54:39,98.000
2024-07-07 18:54:43,96.000
2024-07-07 18:54:50,100.000
2024-07-07 18:54:52,101.000
2024-07-07 18:54:56,102.000
2024-07-07 18:55:04,93.000
2024-07-07 18:55:06,92.000
2024-07-07 18:55:15,80.000
2024-07-07 18:55:20,81.000
2024-07-07 18:55:21,81.000
2024-07-07 18:55:26,81.000
2024-07-07 18:55:34,86.000
2024-07-07 18:55:36,85.000
2024-07-07 18:55:41,86.000
2024-07-07 18:55:50,94.000
2024-07-07 18:55:55,92.000
2024-07-07 18:55:57,92.000
2024-07-07 18:56:05,97.000
2024-07-07 18:56:06,97.000
2024-07-07 18:56:15,103.000
2024-07-07 18:56:19,104.000
2024-07-07 18:56:25,106.000
2024-07-07 18:56:26,106.000
2024-07-07 18:56:35,114.000
2024-07-07 18:56:39,114.000
2024-07-07 18:56:42,115.000
2024-07-07 18:56:50,108.000
2024-07-07 18:56:52,106.000
2024-07-07 18:57:00,95.000
2024-07-07 18:57:03,96.000
2024-07-07 18:57:06,93.000
2024-07-07 18:57:15,84.000
2024-07-07 18:57:18,85.000
2024-07-07 18:57:24,85.000
2024-07-07 18:57:27,85.000
2024-07-07 18:57:31,87.000
2024-07-07 18:57:40,104.000
2024-07-07 18:57:41,104.000
2024-07-07 18:57:50,99.000
2024-07-07 18:57:55,96.000
2024-07-07 18:58:00,94.000
2024-07-07 18:58:05,89.000
2024-07-07 18:58:08,87.000
2024-07-07 18:58:11,86.000
2024-07-07 18:58:16,84.000
2024-07-07 18:58:25,96.000
2024-07-07 18:58:28,97.000
2024-07-07 18:58:35,103.000
2024-07-07 18:58:38,104.000
2024-07-07 18:58:45,103.000
2024-07-07 18:58:46,103.000
2024-07-07 18:58:51,100.000
2024-07-07 18:59:00,94.000
2024-07-07 18:59:01,94.000
2024-07-07 18:59:06,99.000
2024-07-07 18:59:14,100.000
2024-07-07 18:59:16,99.000
2024-07-07 18:59:22,93.000
2024-07-07 18:59:30,93.000
2024-07-07 18:59:31,93.000
2024-07-07 18:59:40,93.000
2024-07-07 18:59:42,92.000
2024-07-07 18:59:47,93.000
2024-07-07 18:59:53,86.000
2024-07-07 19:00:00,95.000
2024-07-07 19:00:04,96.000
2024-07-07 19:00:09,94.000
2024-07-07 19:00:12,96.000
2024-07-07 19:00:16,97.000
2024-07-07 19:00:25,105.000
2024-07-07 19:00:27,104.000
2024-07-07 19:00:31,104.000
2024-07-07 19:00:40,98.000
2024-07-07 19:00:44,99.000
2024-07-07 19:00:48,100.000
2024-07-07 19:00:54,99.000
2024-07-07 19:00:56,101.000
2024-07-07 19:01:04,107.000
2024-07-07 19:01:09,108.000
2024-07-07 19:01:13,106.000
2024-07-07 19:01:17,107.000
2024-07-07 19:01:24,110.000
2024-07-07 19:01:27,110.000
2024-07-07 19:01:33,111.000
2024-07-07 19:01:40,116.000
2024-07-07 19:01:45,117.000
2024-07-07 19:01:49,117.000
2024-07-07 19:01:54,114.000
2024-07-07 19:01:56,115.000
2024-07-07 19:02:03,117.000
2024-07-07 19:02:08,115.000
2024-07-07 19:02:11,116.000
2024-07-07 19:02:20,120.000
2024-07-07 19:02:22,119.000
2024-07-07 19:02:28,120.000
2024-07-07 19:02:34,118.000
2024-07-07 19:02:40,115.000
2024-07-07 19:02:42,115.000
2024-07-07 19:02:46,112.000
2024-07-07 19:02:55,101.000
2024-07-07 19:02:59,104.000
2024-07-07 19:03:04,109.000
2024-07-07 19:03:06,106.000
2024-07-07 19:03:11,96.000
2024-07-07 19:03:19,96.000
2024-07-07 19:03:21,95.000
2024-07-07 19:03:30,107.000
2024-07-07 19:03:35,107.000
2024-07-07 19:03:39,106.000
2024-07-07 19:03:44,112.000
2024-07-07 19:03:46,113.000
2024-07-07 19:03:53,113.000
2024-07-07 19:04:00,106.000
2024-07-07 19:04:05,114.000
2024-07-07 19:04:08,115.000
2024-07-07 19:04:14,113.000
2024-07-07 19:04:20,111.000
2024-07-07 19:04:22,112.000
2024-07-07 19:04:27,114.000
2024-07-07 19:04:35,114.000
2024-07-07 19:04:38,113.000
2024-07-07 19:04:41,114.000
2024-07-07 19:04:50,115.000
2024-07-07 19:04:54,113.000
2024-07-07 19:04:59,110.000
2024-07-07 19:05:04,112.000
2024-07-07 19:05:10,115.000
2024-07-07 19:05:12,115.000
2024-07-07 19:05:19,111.000
2024-07-07 19:05:21,111.000
2024-07-07 19:05:26,110.000
2024-07-07 19:05:32,106.000
2024-07-07 19:05:39,111.000
2024-07-07 19:05:41,112.000
2024-07-07 19:05:48,109.000
2024-07-07 19:05:52,111.000
2024-07-07 19:06:00,107.000
2024-07-07 19:06:04,110.000
2024-07-07 19:06:08,111.000
2024-07-07 19:06:15,108.000
2024-07-07 19:06:16,108.000
2024-07-07 19:06:23,102.000
2024-07-07 19:06:30,107.000
2024-07-07 19:06:34,101.000
2024-07-07 19:06:38,101.000
2024-07-07 19:06:42,102.000
2024-07-07 19:06:49,104.000
2024-07-07 19:06:51,103.000
2024-07-07 19:06:58,92.000
2024-07-07 19:07:04,91.000
2024-07-07 19:07:06,91.000
2024-07-07 19:07:15,101.000
2024-07-07 19:07:18,102.000
2024-07-07 19:07:21,102.000
2024-07-07 19:07:26,103.000
2024-07-07 19:07:35,103.000
2024-07-07 19:07:36,102.000
2024-07-07 19:07:44,105.000
2024-07-07 19:07:49,107.000
2024-07-07 19:07:52,105.000
2024-07-07 19:07:56,103.000
2024-07-07 19:08:02,105.000
2024-07-07 19:08:09,102.000
2024-07-07 19:08:13,105.000
2024-07-07 19:08:20,107.000
2024-07-07 19:08:25,107.000
2024-07-07 19:08:26,107.000
2024-07-07 19:08:32,105.000
2024-07-07 19:08:39,106.000
2024-07-07 19:08:42,104.000
2024-07-07 19:08:50,110.000
2024-07-07 19:08:52,110.000
2024-07-07 19:08:57,107.000
2024-07-07 19:09:01,109.000
2024-07-07 19:09:06,112.000
2024-07-07 19:09:11,111.000
2024-07-07 19:09:20,115.000
2024-07-07 19:09:23,113.000
2024-07-07 19:09:26,112.000
2024-07-07 19:09:32,109.000
2024-07-07 19:09:38,110.000
2024-07-07 19:09:45,106.000
2024-07-07 19:09:50,109.000
2024-07-07 19:09:55,110.000
2024-07-07 19:09:57,109.000
2024-07-07 19:10:04,102.000
2024-07-07 19:10:07,99.000
2024-07-07 19:10:11,96.000
2024-07-07 19:10:20,102.000
2024-07-07 19:10:22,102.000
2024-07-07 19:10:28,107.000
2024-07-07 19:10:34,105.000
2024-07-07 19:10:39,108.000
2024-07-07 19:10:43,108.000
2024-07-07 19:10:47,105.000
2024-07-07 19:10:51,107.000
2024-07-07 19:11:00,100.000
2024-07-07 19:11:02,99.000
2024-07-07 19:11:10,110.000
2024-07-07 19:11:15,111.000
2024-07-07 19:11:16,112.000
2024-07-07 19:11:24,107.000
2024-07-07 19:11:28,108.000
2024-07-07 19:11:35,100.000
2024-07-07 19:11:37,98.000
2024-07-07 19:11:42,104.000
2024-07-07 19:11:48,106.000
2024-07-07 19:11:52,104.000
2024-07-07 19:11:58,104.000
2024-07-07 19:12:01,101.000
2024-07-07 19:12:10,95.000
2024-07-07 19:12:15,95.000
2024-07-07 19:12:17,94.000
2024-07-07 19:12:24,103.000
2024-07-07 19:12:28,102.000
2024-07-07 19:12:32,103.000
2024-07-07 19:12:36,103.000
2024-07-07 19:12:43,97.000
2024-07-07 19:12:46,95.000
2024-07-07 19:12:52,102.000
2024-07-07 19:13:00,105.000
2024-07-07 19:13:04,105.000
2024-07-07 19:13:06,104.000
2024-07-07 19:13:12,103.000
2024-07-07 19:13:19,107.000
2024-07-07 19:13:23,107.000
2024-07-07 19:13:26,107.000
2024-07-07 19:13:32,108.000
2024-07-07 19:13:36,106.000
2024-07-07 19:13:41,111.000
2024-07-07 19:13:50,106.000
2024-07-07 19:13:51,107.000
2024-07-07 19:13:56,106.000
2024-07-07 19:14:05,99.000
2024-07-07 19:14:10,97.000
2024-07-07 19:14:11,96.000
2024-07-07 19:14:19,105.000
2024-07-07 19:14:22,106.000
2024-07-07 19:14:29,108.000
2024-07-07 19:14:35,106.000
2024-07-07 19:14:37,105.000
2024-07-07 19:14:42,102.000
2024-07-07 19:14:49,96.000
2024-07-07 19:14:55,103.000
2024-07-07 19:15:00,104.000
2024-07-07 19:15:05,106.000
2024-07-07 19:15:07,107.000
2024-07-07 19:15:15,110.000
2024-07-07 19:15:20,107.000
2024-07-07 19:15:22,107.000
2024-07-07 19:15:28,97.000
2024-07-07 19:15:35,108.000
2024-07-07 19:15:38,111.000
2024-07-07 19:15:43,111.000
2024-07-07 19:15:50,107.000
2024-07-07 19:15:51,106.000
2024-07-07 19:15:57,101.000
2024-07-07 19:16:04,98.000
2024-07-07 19:16:07,101.000
2024-07-07 19:16:15,108.000
2024-07-07 19:16:17,109.000
2024-07-07 19:16:22,105.000
2024-07-07 19:16:28,99.000
2024-07-07 19:16:35,108.000
2024-07-07 19:16:40,114.000
2024-07-07 19:16:45,112.000
2024-07-07 19:16:49,113.000
2024-07-07 19:16:51,112.000
2024-07-07 19:16:56,108.000
2024-07-07 19:17:02,110.000
2024-07-07 19:17:10,102.000
2024-07-07 19:17:11,102.000
2024-07-07 19:17:20,107.000
2024-07-07 19:17:24,107.000
2024-07-07 19:17:26,106.000
2024-07-07 19:17:31,98.000
2024-07-07 19:17:40,100.000
2024-07-07 19:17:44,100.000
2024-07-07 19:17:49,106.000
2024-07-07 19:17:55,107.000
2024-07-07 19:17:56,106.000
2024-07-07 19:18:01,105.000
2024-07-07 19:18:08,103.000
2024-07-07 19:18:15,97.000
2024-07-07 19:18:20,104.000
2024-07-07 19:18:25,110.000
2024-07-07 19:18:27,110.000
2024-07-07 19:18:34,110.000
2024-07-07 19:18:39,102.000
2024-07-07 19:18:42,101.000
2024-07-07 19:18:49,100.000
2024-07-07 19:18:51,99.000
2024-07-07 19:18:58,112.000
2024-07-07 19:19:05,110.000
2024-07-07 19:19:08,109.000
2024-07-07 19:19:15,105.000
2024-07-07 19:19:16,105.000
2024-07-07 19:19:23,112.000
2024-07-07 19:19:29,110.000
2024-07-07 19:19:34,110.000
2024-07-07 19:19:38,108.000
2024-07-07 19:19:42,108.000
2024-07-07 19:19:49,108.000
2024-07-07 19:19:55,110.000
2024-07-07 19:20:00,107.000
2024-07-07 19:20:04,105.000
2024-07-07 19:20:10,107.000
2024-07-07 19:20:11,108.000
2024-07-07 19:20:20,101.000
2024-07-07 19:20:24,104.000
2024-07-07 19:20:30,95.000
2024-07-07 19:20:35,95.000
2024-07-07 19:20:39,94.000
2024-07-07 19:20:41,96.000
2024-07-07 19:20:46,103.000
2024-07-07 19:20:53,106.000
2024-07-07 19:20:56,105.000
2024-07-07 19:21:01,101.000
2024-07-07 19:21:06,99.000
2024-07-07 19:21:15,85.000
2024-07-07 19:21:16,86.000
2024-07-07 19:21:24,99.000
2024-07-07 19:21:29,103.000
2024-07-07 19:21:33,104.000
2024-07-07 19:21:39,96.000
2024-07-07 19:21:45,90.000
2024-07-07 19:21:50,89.000
2024-07-07 19:21:52,88.000
2024-07-07 19:22:00,96.000
2024-07-07 19:22:03,97.000
2024-07-07 19:22:08,100.000
2024-07-07 19:22:15,98.000
2024-07-07 19:22:17,97.000
2024-07-07 19:22:23,93.000
2024-07-07 19:22:30,102.000
2024-07-07 19:22:33,103.000
2024-07-07 19:22:37,106.000
2024-07-07 19:22:44,97.000
2024-07-07 19:22:46,97.000
2024-07-07 19:22:53,106.000
2024-07-07 19:22:57,106.000
2024-07-07 19:23:01,103.000
2024-07-07 19:23:06,102.000
2024-07-07 19:23:11,100.000
2024-07-07 19:23:20,102.000
2024-07-07 19:23:25,105.000
2024-07-07 19:23:28,105.000
2024-07-07 19:23:35,111.000
2024-07-07 19:23:38,111.000
2024-07-07 19:23:44,105.000
2024-07-07 19:23:50,105.000
2024-07-07 19:23:51,104.000
2024-07-07 19:24:00,103.000
2024-07-07 19:24:04,104.000
2024-07-07 19:24:09,107.000
2024-07-07 19:24:11,107.000
2024-07-07 19:24:16,106.000
2024-07-07 19:24:23,93.000
2024-07-07 19:24:26,94.000
2024-07-07 19:24:35,107.000
2024-07-07 19:24:39,106.000
2024-07-07 19:24:44,101.000
2024-07-07 19:24:46,100.000
2024-07-07 19:24:55,103.000
2024-07-07 19:24:58,104.000
2024-07-07 19:25:05,92.000
2024-07-07 19:25:10,93.000
2024-07-07 19:25:15,90.000
2024-07-07 19:25:18,91.000
2024-07-07 19:25:23,87.000
2024-07-07 19:25:26,88.000
2024-07-07 19:25:35,99.000
2024-07-07 19:25:40,98.000
2024-07-07 19:25:41,98.000
2024-07-07 19:25:47,101.000
2024-07-07 19:25:55,99.000
2024-07-07 19:25:58,101.000
2024-07-07 19:26:05,88.000
2024-07-07 19:26:10,85.000
2024-07-07 19:26:12,84.000
2024-07-07 19:26:16,83.000
2024-07-07 19:26:24,89.000
2024-07-07 19:26:27,88.000
2024-07-07 19:26:33,94.000
2024-07-07 19:26:40,90.000
2024-07-07 19:26:41,90.000
2024-07-07 19:26:48,84.000
2024-07-07 19:26:51,85.000
2024-07-07 19:27:00,91.000
2024-07-07 19:27:04,91.000
2024-07-07 19:27:10,85.000
2024-07-07 19:27:14,85.000
2024-07-07 19:27:18,85.000
2024-07-07 19:27:24,86.000
2024-07-07 19:27:30,90.000
2024-07-07 19:27:31,91.000
2024-07-07 19:27:40,99.000
2024-07-07 19:27:41,98.000
2024-07-07 19:27:46,94.000
2024-07-07 19:27:55,87.000
2024-07-07 19:28:00,91.000
2024-07-07 19:28:04,88.000
2024-07-07 19:28:10,85.000
2024-07-07 19:28:14,85.000
2024-07-07 19:28:18,85.000
2024-07-07 19:28:23,86.000
2024-07-07 19:28:27,85.000
2024-07-07 19:28:33,88.000
2024-07-07 19:28:40,86.000
2024-07-07 19:28:43,86.000
2024-07-07 19:28:46,87.000
2024-07-07 19:28:55,83.000
2024-07-07 19:28:56,83.000
2024-07-07 19:29:05,79.000
2024-07-07 19:29:06,79.000
2024-07-07 19:29:14,92.000
2024-07-07 19:29:20,83.000
2024-07-07 19:29:22,83.000
2024-07-07 19:29:26,88.000
2024-07-07 19:29:33,98.000
2024-07-07 19:29:37,102.000
2024-07-07 19:29:45,91.000
2024-07-07 19:29:48,89.000
2024-07-07 19:29:55,86.000
2024-07-07 19:29:56,86.000
2024-07-07 19:30:01,89.000
2024-07-07 19:30:09,106.000
2024-07-07 19:30:13,99.000
2024-07-07 19:30:17,99.000
2024-07-07 19:30:23,105.000
2024-07-07 19:30:30,106.000
2024-07-07 19:30:32,105.000
2024-07-07 19:30:36,101.000
2024-07-07 19:30:45,90.000
2024-07-07 19:30:50,89.000
2024-07-07 19:30:51,88.000
2024-07-07 19:30:56,87.000
2024-07-07 19:31:03,94.000
2024-07-07 19:31:10,102.000
2024-07-07 19:31:12,100.000
2024-07-07 19:31:20,93.000
2024-07-07 19:31:21,91.000
2024-07-07 19:31:30,85.000
2024-07-07 19:31:34,84.000
2024-07-07 19:31:36,85.000
2024-07-07 19:31:45,91.000
2024-07-07 19:31:50,96.000
2024-07-07 19:31:52,96.000
2024-07-07 19:32:00,100.000
2024-07-07 19:32:04,99.000
2024-07-07 19:32:10,94.000
2024-07-07 19:32:13,94.000
2024-07-07 19:32:19,102.000
2024-07-07 19:32:21,101.000
2024-07-07 19:32:30,114.000
2024-07-07 19:32:35,109.000
2024-07-07 19:32:37,107.000
2024-07-07 19:32:45,107.000
2024-07-07 19:32:49,110.000
2024-07-07 19:32:55,115.000
2024-07-07 19:32:59,119.000
2024-07-07 19:33:04,113.000
2024-07-07 19:33:09,113.000
2024-07-07 19:33:11,114.000
2024-07-07 19:33:20,117.000
2024-07-07 19:33:25,117.000
2024-07-07 19:33:30,115.000
2024-07-07 19:33:31,114.000
2024-07-07 19:33:36,113.000
2024-07-07 19:33:42,110.000
2024-07-07 19:33:50,95.000
2024-07-07 19:33:51,95.000
2024-07-07 19:33:56,99.000
2024-07-07 19:34:05,106.000
2024-07-07 19:34:08,106.000
2024-07-07 19:34:15,96.000
2024-07-07 19:34:20,97.000
2024-07-07 19:34:23,96.000
2024-07-07 19:34:27,94.000
2024-07-07 19:34:35,87.000
2024-07-07 19:34:37,88.000
2024-07-07 19:34:45,80.000
2024-07-07 19:34:49,81.000
2024-07-07 19:34:52,80.000
2024-07-07 19:35:00,88.000
2024-07-07 19:35:03,87.000
2024-07-07 19:35:10,80.000
2024-07-07 19:35:13,79.000
2024-07-07 19:35:19,78.000
2024-07-07 19:35:21,78.000
2024-07-07 19:35:28,83.000
2024-07-07 19:35:32,80.000
2024-07-07 19:35:40,80.000
2024-07-07 19:35:44,78.000
2024-07-07 19:35:50,83.000
2024-07-07 19:35:55,78.000
2024-07-07 19:35:56,78.000
2024-07-07 19:36:05,73.000
2024-07-07 19:36:08,73.000
2024-07-07 19:36:12,75.000
2024-07-07 19:36:16,76.000
2024-07-07 19:36:25,97.000
2024-07-07 19:36:30,91.000
2024-07-07 19:36:34,88.000
2024-07-07 19:36:36,87.000
2024-07-07 19:36:41,83.000
2024-07-07 19:36:48,80.000
2024-07-07 19:36:55,89.000
2024-07-07 19:36:59,88.000
2024-07-07 19:37:04,90.000
2024-07-07 19:37:06,89.000
2024-07-07 19:37:11,81.000
2024-07-07 19:37:20,92.000
2024-07-07 19:37:23,92.000
2024-07-07 19:37:26,89.000
2024-07-07 19:37:35,81.000
2024-07-07 19:37:38,80.000
2024-07-07 19:37:41,80.000
2024-07-07 19:37:50,91.000
2024-07-07 19:37:55,92.000
2024-07-07 19:38:00,91.000
2024-07-07 19:38:03,90.000
2024-07-07 19:38:07,88.000
2024-07-07 19:38:13,81.000
2024-07-07 19:38:20,93.000
2024-07-07 19:38:24,91.000
2024-07-07 19:38:27,90.000
2024-07-07 19:38:31,90.000
2024-07-07 19:38:38,84.000
2024-07-07 19:38:45,92.000
2024-07-07 19:38:48,91.000
2024-07-07 19:38:51,91.000
2024-07-07 19:38:56,89.000
2024-07-07 19:39:05,83.000
2024-07-07 19:39:06,84.000
2024-07-07 19:39:15,95.000
2024-07-07 19:39:17,94.000
2024-07-07 19:39:25,103.000
2024-07-07 19:39:27,103.000
2024-07-07 19:39:33,98.000
2024-07-07 19:39:39,94.000
2024-07-07 19:39:42,94.000
2024-07-07 19:39:47,99.000
2024-07-07 19:39:51,102.000
2024-07-07 19:39:59,105.000
2024-07-07 19:40:01,104.000
2024-07-07 19:40:07,96.000
2024-07-07 19:40:14,92.000
2024-07-07 19:40:17,92.000
2024-07-07 19:40:22,88.000
2024-07-07 19:40:29,98.000
2024-07-07 19:40:33,99.000
2024-07-07 19:40:40,90.000
2024-07-07 19:40:41,90.000
2024-07-07 19:40:49,86.000
2024-07-07 19:40:51,85.000
2024-07-07 19:40:58,81.000
2024-07-07 19:41:04,90.000
2024-07-07 19:41:09,90.000
2024-07-07 19:41:14,91.000
2024-07-07 19:41:19,88.000
2024-07-07 19:41:25,86.000
2024-07-07 19:41:27,87.000
2024-07-07 19:41:31,86.000
2024-07-07 19:41:40,99.000
2024-07-07 19:41:41,98.000
2024-07-07 19:41:48,92.000
2024-07-07 19:41:55,93.000
2024-07-07 19:41:56,92.000
2024-07-07 19:42:05,88.000
2024-07-07 19:42:08,90.000
2024-07-07 19:42:11,88.000
2024-07-07 19:42:20,95.000
2024-07-07 19:42:21,95.000
2024-07-07 19:42:30,81.000
2024-07-07 19:42:34,83.000
2024-07-07 19:42:40,80.000
2024-07-07 19:42:41,80.000
2024-07-07 19:42:46,84.000
2024-07-07 19:42:55,92.000
2024-07-07 19:42:57,91.000
2024-07-07 19:43:05,83.000
2024-07-07 19:43:08,82.000
2024-07-07 19:43:11,81.000
2024-07-07 19:43:20,97.000
2024-07-07 19:43:25,93.000
2024-07-07 19:43:26,94.000
2024-07-07 19:43:35,95.000
2024-07-07 19:43:40,93.000
2024-07-07 19:43:45,94.000
2024-07-07 19:43:47,94.000
2024-07-07 19:43:54,98.000
2024-07-07 19:43:58,101.000
2024-07-07 19:44:02,98.000
2024-07-07 19:44:08,96.000
2024-07-07 19:44:14,92.000
2024-07-07 19:44:20,89.000
2024-07-07 19:44:22,89.000
2024-07-07 19:44:29,99.000
2024-07-07 19:44:35,93.000
2024-07-07 19:44:37,92.000
2024-07-07 19:44:44,103.000
2024-07-07 19:44:47,103.000
